latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-20.80684,44.33311,342.96,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.44,15.79,D
-20.80664,44.33366,348.02,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.2,18.42,D
-20.80614,44.33723,339.58,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.69,14.15,D
-20.80464,44.47418,342.18,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.58,9.01,D
-20.80403,44.32834,337.44,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.79,15.79,D
-20.80393,44.47836,341.34,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.79,9.01,D
-20.80382,44.32888,346.95,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.86,18.42,D
-20.80333,44.33246,355.23,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.63,15.79,D
-20.80313,44.33301,353.72,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,308.54,18.42,D
-20.80297,44.29036,349.03,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.55,9.97,D
-20.80263,44.33658,356.73,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,310.79,14.15,D
-20.80245,44.33714,356.72,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,309.23,27.6,D
-20.8016,44.29863,345.86,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.42,13.71,D
-20.80031,44.32823,345.25,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.06,20.02,D
-20.79963,44.33236,367,0.43,0.38,2024-11-14,1049,N,VIIRS,h,2.0NRT,308.01,20.02,D
-20.79894,44.33649,350.56,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.64,13.77,D
-20.79815,47.30789,340.75,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,297.64,6.95,D
-20.79612,44.33171,351.98,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,309.68,20.02,D
-20.79543,44.33584,347.17,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.13,13.77,D
-20.79343,47.31052,342.04,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,297.3,10.94,D
-20.79261,44.33106,348.7,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,308.85,38.22,D
-20.79193,44.33519,351.46,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.76,27.38,D
-20.7887,47.31326,347,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,314.49,91.76,D
-20.78842,44.33454,346.34,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,311.57,27.38,D
-20.78491,44.33389,341.07,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.54,7.07,D
-20.76787,47.68094,333.29,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,303.43,3.68,D
-20.76701,44.50668,341.2,0.44,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.16,9.65,D
-20.76572,47.36856,334.91,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.36,2.86,D
-20.76315,45.95279,337.47,0.5,0.41,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.38,3.1,D
-20.76228,45.95762,338.78,0.51,0.41,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.46,3.1,D
-20.76149,48.32333,339.29,0.46,0.47,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.45,4.55,D
-20.75793,47.38755,340.57,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,298.98,9.11,D
-20.75717,48.32233,342.83,0.46,0.47,2024-11-14,1049,N,VIIRS,n,2.0NRT,303.67,4.55,D
-20.75715,47.39172,341.38,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,302.58,7.91,D
-20.7542,47.45321,333.16,0.41,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,299.4,2.89,D
-20.75303,47.48236,344.96,0.41,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.17,7.64,D
-20.75043,47.47342,330.31,0.41,0.45,2024-11-14,1049,N,VIIRS,l,2.0NRT,304.61,4.38,D
-20.74965,47.47755,333.31,0.41,0.45,2024-11-14,1049,N,VIIRS,l,2.0NRT,306.41,4.38,D
-20.74943,44.67749,341.87,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,308.4,11.22,D
-20.7474,44.68065,340.44,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.91,12.15,D
-20.74604,47.36028,330.42,0.4,0.44,2024-11-14,1049,N,VIIRS,l,2.0NRT,305.18,5.84,D
-20.74588,44.67682,338.09,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.57,11.22,D
-20.74533,47.36404,339.98,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,303.58,4.43,D
-20.74516,44.6811,339.12,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.59,14.93,D
-20.74384,44.67999,342.47,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.76,12.15,D
-20.74133,47.47633,331.2,0.41,0.45,2024-11-14,1049,N,VIIRS,l,2.0NRT,305.24,3.61,D
-20.73879,44.50127,346.83,0.44,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.98,11.56,D
-20.73784,44.95038,343.65,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.64,14.4,D
-20.73526,44.5006,347.22,0.44,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.1,16.81,D
-20.71833,44.47145,338.01,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.41,2.82,D
-20.71827,44.87046,344.1,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.98,13.02,D
-20.71692,44.87119,341.79,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,308.74,14.57,D
-20.68701,47.39014,341.06,0.4,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,302.94,4.11,D
-20.68153,44.34892,349.5,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.71,8.82,D
-20.67755,44.43831,338.83,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.16,3.72,D
-20.67675,44.43785,339.76,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.02,3.59,D
-20.67089,45.31431,341.45,0.47,0.4,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.8,13.27,D
-20.65286,44.6199,342.94,0.44,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.9,10.1,D
-20.65093,44.61996,341.94,0.44,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.17,13.82,D
-20.64236,44.85247,341.71,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.15,8.41,D
-20.63886,44.60454,342.44,0.44,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.95,7.97,D
-20.63878,44.85176,349.31,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.71,10.7,D
-20.63876,47.42041,336.03,0.41,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,302.68,3.02,D
-20.63815,44.60878,347.02,0.44,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,309.19,11.92,D
-20.63389,44.61235,342.07,0.44,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.03,11.92,D
-20.63247,44.59896,347.32,0.44,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.55,12.18,D
-20.6134,44.34467,339.56,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.8,30.23,D
-20.61059,44.33987,343.87,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.8,22.07,D
-20.59935,44.79554,341.7,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,308.9,11.02,D
-20.59233,44.31935,353.56,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.52,14.95,D
-20.59232,44.31996,349.93,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.98,16.06,D
-20.5907,45.0005,337.91,0.46,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.61,3.96,D
-20.58962,47.54454,338.33,0.41,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,301.73,3.81,D
-20.58702,44.84648,340.77,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.13,9.41,D
-20.58334,44.65107,340.88,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,308.35,12.21,D
-20.58273,44.61148,339.8,0.44,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.8,7.93,D
-20.5811,44.32213,335.04,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.43,2.45,D
-20.57759,44.32146,346.19,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.52,6.82,D
-20.57693,44.15168,347.37,0.42,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,302.19,6.37,D
-20.57416,44.83499,339.78,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.2,11.16,D
-20.56847,44.82493,348.55,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.38,12.76,D
-20.56774,47.45011,330.63,0.41,0.45,2024-11-14,1049,N,VIIRS,l,2.0NRT,303.2,1.76,D
-20.56489,44.82427,346.17,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.6,12.13,D
-20.55387,44.13896,335.83,0.42,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,302.02,5.82,D
-20.55319,44.14304,352.18,0.42,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.04,5.82,D
-20.55315,44.72017,340.78,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.46,11.25,D
-20.55311,44.35965,339.06,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.27,7.99,D
-20.55241,44.36381,367,0.43,0.38,2024-11-14,1049,N,VIIRS,h,2.0NRT,309.39,7.99,D
-20.54935,48.08111,348.83,0.45,0.47,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.78,6,D
-20.54632,48.52338,333.97,0.47,0.48,2024-11-14,1049,N,VIIRS,l,2.0NRT,304.87,4.33,D
-20.54543,48.52795,333.31,0.47,0.48,2024-11-14,1049,N,VIIRS,l,2.0NRT,306.52,4.33,D
-20.54386,45.05616,339.42,0.46,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.9,7.62,D
-20.54191,48.52243,337.85,0.47,0.48,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.47,4.96,D
-20.54102,48.527,340.3,0.47,0.48,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.75,4.96,D
-20.54013,48.53158,332.2,0.47,0.48,2024-11-14,1049,N,VIIRS,l,2.0NRT,305.86,5.95,D
-20.53925,48.53616,350.59,0.48,0.48,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.85,5.95,D
-20.52283,47.21251,337.65,0.4,0.44,2024-11-14,1049,N,VIIRS,l,2.0NRT,308.48,3.03,D
-20.51916,44.21693,337.74,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.13,3.88,D
-20.50124,47.32648,333.24,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,301.69,1.35,D
-20.49201,47.53353,332.02,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,299.74,2.79,D
-20.48906,44.39486,349.42,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,308.53,7.65,D
-20.47336,44.74591,345.08,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.34,11.62,D
-20.47262,44.75023,350.53,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,309.04,11.62,D
-20.47242,44.79491,337.67,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,303.67,2.85,D
-20.47065,44.1835,336.43,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.37,2.53,D
-20.46978,44.74525,340.6,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.52,8.38,D
-20.46905,44.74956,343.51,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.19,8.38,D
-20.46678,44.27195,338.54,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.41,2.3,D
-20.46259,44.27542,338.29,0.43,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.71,2.47,D
-20.45475,44.23564,335.04,0.43,0.38,2024-11-14,1049,N,VIIRS,l,2.0NRT,305.12,2.23,D
-20.45104,44.45368,342.07,0.44,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.39,7.22,D
-20.44502,47.54916,337.1,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,300.34,2.96,D
-20.44457,47.16196,336.17,0.4,0.44,2024-11-14,1049,N,VIIRS,l,2.0NRT,306.62,5.15,D
-20.44186,44.46496,348.47,0.44,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.57,8.48,D
-20.44031,44.61609,340.45,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.67,4.02,D
-20.43903,44.46009,344.58,0.44,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.82,26.11,D
-20.43833,44.46429,356.37,0.44,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,313.49,26.11,D
-20.4376,44.44682,338.27,0.44,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.73,4.11,D
-20.43731,44.78378,341.94,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.69,13.82,D
-20.43373,44.7831,340.05,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.14,7.86,D
-20.43173,44.62326,339.86,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.42,4.38,D
-20.43139,44.68936,340.13,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.54,8.51,D
-20.43065,44.69364,339.85,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.43,11.07,D
-20.42991,44.69793,337.65,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.99,11.07,D
-20.42987,44.60228,335.41,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.29,2.56,D
-20.42986,44.62426,347.86,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.98,7.41,D
-20.42978,44.84922,342.72,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,309.29,22.84,D
-20.4293,44.68011,336.56,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.06,4.33,D
-20.4289,44.61833,336.25,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.79,2.2,D
-20.42817,44.62259,342.44,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.76,4.38,D
-20.42702,44.61932,338.95,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.58,6.34,D
-20.42663,48.06334,332.49,0.45,0.47,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.39,1.58,D
-20.42646,44.67516,340.65,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.21,4.33,D
-20.42573,44.67945,341.33,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.38,4.33,D
-20.4256,44.60586,348.79,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.19,9.68,D
-20.42483,44.67627,337.77,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.73,6.93,D
-20.417,44.6571,338.25,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.26,5.6,D
-20.41634,44.6173,347.41,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.05,25.59,D
-20.40721,44.98011,348,0.46,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.63,9.88,D
-20.40484,44.99381,340.56,0.46,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.41,6.07,D
-20.40359,44.97948,346.48,0.46,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.57,9.88,D
-20.40072,44.57925,341.92,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.36,2.99,D
-20.39188,47.18056,345.68,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.97,6.44,D
-20.38856,47.17565,335.68,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.3,1.47,D
-20.38789,47.17928,330.01,0.4,0.44,2024-11-14,1049,N,VIIRS,l,2.0NRT,304.67,1.91,D
-20.3876,48.54315,342.15,0.48,0.48,2024-11-14,1049,N,VIIRS,n,2.0NRT,303.42,8.19,D
-20.38327,47.90506,332.96,0.44,0.46,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.23,1.45,D
-20.38186,47.90298,336.96,0.44,0.46,2024-11-14,1049,N,VIIRS,n,2.0NRT,303.63,2.25,D
-20.38124,47.28463,341.65,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,310.2,4.62,D
-20.38103,47.90727,332.83,0.44,0.46,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.95,4.26,D
-20.38087,47.84707,341.56,0.44,0.46,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.38,17.16,D
-20.37904,47.90403,333.92,0.44,0.46,2024-11-14,1049,N,VIIRS,n,2.0NRT,303.43,2.1,D
-20.3703,47.96246,340.25,0.44,0.46,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.45,3.29,D
-20.3476,47.67515,333.63,0.43,0.46,2024-11-14,1049,N,VIIRS,n,2.0NRT,299.25,1.67,D
-20.33572,47.82945,331.32,0.43,0.46,2024-11-14,1049,N,VIIRS,l,2.0NRT,304.61,2.2,D
-20.31743,47.17192,345.67,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,309.42,3.59,D
-20.31483,47.27586,353.03,0.4,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,314.16,34.02,D
-20.31363,46.2363,341.99,0.53,0.42,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.43,7.42,D
-20.30165,46.83007,341.48,0.57,0.43,2024-11-14,1049,N,VIIRS,n,2.0NRT,310.45,11.6,D
-20.29904,44.78568,344.73,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.45,7.91,D
-20.29774,44.78631,347.44,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.52,4.45,D
-20.29504,44.71446,346.11,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.7,33.19,D
-20.29415,44.78564,335.55,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.59,4.45,D
-20.28766,47.81377,334.55,0.43,0.46,2024-11-14,1049,N,VIIRS,n,2.0NRT,302.95,2.75,D
-20.28238,47.26747,343.39,0.4,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,308.51,4.21,D
-20.28096,45.50521,341.54,0.49,0.4,2024-11-14,1049,N,VIIRS,n,2.0NRT,308.47,14.83,D
-20.28069,45.50258,345.76,0.49,0.4,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.95,14.59,D
-20.28009,47.26685,345.43,0.4,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,310.82,9.65,D
-20.27905,44.85805,340.04,0.46,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.41,3.84,D
-20.2781,44.85881,340.47,0.46,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.12,6.49,D
-20.27253,47.40919,343.21,0.41,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.45,4.66,D
-20.26214,46.56609,345.49,0.55,0.43,2024-11-14,1049,N,VIIRS,l,2.0NRT,317.8,35.04,D
-20.2583,46.5648,350.37,0.55,0.43,2024-11-14,1049,N,VIIRS,n,2.0NRT,315.76,24.9,D
-20.25738,46.56987,351.03,0.55,0.43,2024-11-14,1049,N,VIIRS,n,2.0NRT,318.64,24.9,D
-20.25535,48.61711,333,0.49,0.48,2024-11-14,1049,N,VIIRS,n,2.0NRT,302.02,2.93,D
-20.25448,47.45877,343.24,0.41,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,308.41,6.05,D
-20.25345,47.45869,343.87,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,309.2,7.16,D
-20.24429,44.83892,342.35,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.42,10.12,D
-20.23961,48.61647,331.01,0.49,0.48,2024-11-14,1049,N,VIIRS,l,2.0NRT,302.72,2.4,D
-20.23871,44.65495,346.96,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.57,12.33,D
-20.23661,44.64571,346.04,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.2,4.33,D
-20.23659,48.61794,335.76,0.49,0.48,2024-11-14,1049,N,VIIRS,n,2.0NRT,303.28,3.96,D
-20.23577,47.534,337.28,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.74,3.76,D
-20.23525,47.53407,332.53,0.42,0.45,2024-11-14,1049,N,VIIRS,l,2.0NRT,306.49,2.54,D
-20.23294,44.66713,341.52,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.16,7.38,D
-20.22424,47.43044,343.56,0.41,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.06,4.57,D
-20.20819,47.79146,331.27,0.43,0.46,2024-11-14,1049,N,VIIRS,l,2.0NRT,303.67,4.88,D
-20.20686,47.47747,340.84,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,308.57,11.13,D
-20.20614,47.48135,367,0.42,0.45,2024-11-14,1049,N,VIIRS,h,2.0NRT,309.64,19.11,D
-20.20202,47.48027,347.05,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,302.9,19.11,D
-20.20109,44.83063,338.97,0.45,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.82,10.62,D
-20.20051,48.57857,340.1,0.48,0.48,2024-11-14,1049,N,VIIRS,n,2.0NRT,302.11,4.24,D
-20.1862,44.39204,350.65,0.44,0.38,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.36,6.82,D
-20.18289,46.61926,340,0.56,0.43,2024-11-14,1049,N,VIIRS,l,2.0NRT,314.36,14.36,D
-20.1719,47.45689,356.76,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,309.37,14.49,D
-20.15946,47.56831,343.83,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.95,2.72,D
-20.15525,48.667,336.87,0.49,0.49,2024-11-14,1049,N,VIIRS,n,2.0NRT,301.27,3.39,D
-20.15397,48.00315,357.52,0.45,0.47,2024-11-14,1049,N,VIIRS,n,2.0NRT,311.44,11.83,D
-20.15313,48.00746,344.89,0.45,0.47,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.99,11.83,D
-20.15244,48.0036,343.18,0.45,0.47,2024-11-14,1049,N,VIIRS,n,2.0NRT,305.89,5.2,D
-20.15163,48.00792,342.9,0.45,0.47,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.43,5.2,D
-20.14604,47.36082,337.96,0.41,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.49,2.7,D
-20.14534,47.3646,338.03,0.41,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.81,2.7,D
-20.12775,47.27484,345.47,0.41,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,310.2,11.74,D
-20.12041,47.26847,345.88,0.41,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,307.17,3.76,D
-20.11985,48.24789,333.97,0.46,0.47,2024-11-14,1049,N,VIIRS,n,2.0NRT,304.63,1.79,D
-20.10711,47.45478,335.28,0.42,0.45,2024-11-14,1049,N,VIIRS,l,2.0NRT,306.16,13.68,D
-20.10637,47.45875,355.07,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,314.76,26.07,D
-20.10563,47.46272,341.55,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,302.27,26.07,D
-20.10229,47.45753,343.65,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,302.53,18.38,D
-20.09007,47.33912,344.95,0.41,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,309.92,9.98,D
-20.08872,47.17388,344.59,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,311.42,17.9,D
-20.08802,47.17771,335.93,0.4,0.44,2024-11-14,1049,N,VIIRS,l,2.0NRT,308.61,11.32,D
-20.08718,47.17366,349.28,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,317.21,17.09,D
-20.08645,47.17749,333.95,0.4,0.44,2024-11-14,1049,N,VIIRS,l,2.0NRT,308.31,10.34,D
-20.08533,47.16922,339.92,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,309.38,17.9,D
-20.08463,47.17305,347.17,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,315.09,17.9,D
-20.08381,47.16904,341.38,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,309.37,17.09,D
-20.08308,47.17287,349.3,0.4,0.44,2024-11-14,1049,N,VIIRS,n,2.0NRT,310.75,17.09,D
-20.0636,47.95396,344.9,0.45,0.47,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.12,4.44,D
-20.04574,44.5363,344.66,0.44,0.39,2024-11-14,1049,N,VIIRS,n,2.0NRT,306.38,9.2,D
-20.03729,45.47783,350.59,0.49,0.4,2024-11-14,1049,N,VIIRS,n,2.0NRT,311.08,18.35,D
-20.0282,47.48341,335.69,0.42,0.45,2024-11-14,1049,N,VIIRS,l,2.0NRT,307.72,3.86,D
-20.02771,47.48351,336.73,0.42,0.45,2024-11-14,1049,N,VIIRS,l,2.0NRT,308,4.16,D
-20.02063,47.65975,343.8,0.43,0.46,2024-11-14,1049,N,VIIRS,n,2.0NRT,300.18,7.61,D
-19.98372,47.4872,347.1,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,310.75,9.64,D
-19.98299,47.4911,342.88,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,312.15,13.19,D
-19.98103,47.47842,351.18,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,312.55,9.33,D
-19.9803,47.48232,342.61,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,310.14,6.37,D
-19.97959,47.48611,340.24,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,309.35,6.37,D
-19.97886,47.49001,340.71,0.42,0.45,2024-11-14,1049,N,VIIRS,n,2.0NRT,310.73,4.74,D
-19.94052,45.43157,341.82,0.49,0.4,2024-11-14,1049,N,VIIRS,n,2.0NRT,308.22,7.67,D
