latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
4.5319,14.60616,333.42,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.86,2.1,D
4.53246,18.18193,341.89,0.45,0.39,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.6,7.26,D
4.53252,18.10724,340.88,0.45,0.39,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.81,8.16,D
4.53259,17.11208,332.41,0.41,0.37,2024-12-01,1221,N,VIIRS,l,2.0NRT,305.22,3.78,D
4.53282,16.50936,346.4,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.57,9.45,D
4.53332,20.50942,367,0.41,0.45,2024-12-01,1221,N,VIIRS,h,2.0NRT,301.21,7.88,D
4.53366,18.19013,331.85,0.45,0.39,2024-12-01,1221,N,VIIRS,l,2.0NRT,304.55,4.37,D
4.5355,18.10266,334.04,0.45,0.39,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.28,4.31,D
4.53602,17.11159,342.35,0.41,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,306.17,3.78,D
4.53609,18.1067,356.01,0.45,0.39,2024-12-01,1221,N,VIIRS,n,2.0NRT,308.66,12.08,D
4.53651,16.46511,345.43,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,307.34,13.11,D
4.53753,15.06345,350.4,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.95,7.89,D
4.53788,17.07723,332.4,0.41,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.49,2.69,D
4.53791,16.42861,337.58,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,306.63,4.51,D
4.53997,17.37469,338.67,0.42,0.38,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.17,2.31,D
4.54016,21.05475,332.35,0.44,0.46,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.04,1.74,D
4.54026,18.11023,330.79,0.45,0.39,2024-12-01,1221,N,VIIRS,l,2.0NRT,305.71,12.08,D
4.54085,15.06295,350.85,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.25,11,D
4.54095,24.72863,347.75,0.39,0.59,2024-12-01,1221,N,VIIRS,n,2.0NRT,296.83,5.9,D
4.54101,20.50459,341.81,0.41,0.45,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.42,9.5,D
4.54156,20.50825,352.8,0.41,0.45,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.37,9.5,D
4.54211,20.51191,338.68,0.41,0.45,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.67,5.76,D
4.54253,15.42692,335.25,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.34,6.87,D
4.54353,20.50377,335.79,0.41,0.45,2024-12-01,1221,N,VIIRS,n,2.0NRT,297.87,2.54,D
4.54375,23.02532,329.23,0.6,0.53,2024-12-01,1221,N,VIIRS,n,2.0NRT,297.36,3.05,D
4.54405,20.50743,334.62,0.41,0.45,2024-12-01,1221,N,VIIRS,n,2.0NRT,298.71,2.54,D
4.54585,15.42642,334.69,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.1,6.87,D
4.54638,15.42988,356,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.71,6.87,D
4.54734,17.8395,333.35,0.44,0.38,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.03,2.12,D
4.54799,16.42708,339.38,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.03,2.6,D
4.54831,17.31178,336.85,0.42,0.38,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.07,5.27,D
4.55084,19.85809,342.2,0.56,0.43,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.76,9.48,D
4.5513,19.28982,333.71,0.52,0.41,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.74,4.02,D
4.55138,21.7237,338.54,0.49,0.48,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.44,7.92,D
4.55182,15.64493,336.61,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.68,5.73,D
4.55187,19.85597,335.11,0.56,0.43,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.93,7.43,D
4.55378,20.48729,341.94,0.4,0.45,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.99,8.3,D
4.55403,16.44433,332.28,0.4,0.37,2024-12-01,1221,N,VIIRS,l,2.0NRT,305.92,2.89,D
4.55439,20.62257,356.32,0.41,0.45,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.39,15.02,D
4.55456,22.62963,345.46,0.56,0.52,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.46,7.02,D
4.55479,16.49512,333.3,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.83,1.9,D
4.55483,20.49462,333.46,0.41,0.45,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.51,2.5,D
4.55512,19.28929,336.42,0.52,0.41,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.84,7.3,D
4.55632,20.47572,344.92,0.4,0.45,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.59,4.87,D
4.5579,20.4867,356.81,0.4,0.45,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.21,6.14,D
4.55816,16.49463,333.42,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.23,1.9,D
4.55842,20.49037,332.54,0.4,0.45,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.64,6.14,D
4.55883,15.73609,341.31,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.4,3.19,D
4.56038,20.74885,337.25,0.42,0.45,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.33,3.76,D
4.56108,21.98506,332.92,0.51,0.49,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.74,4.48,D
4.56127,19.90293,330.31,0.56,0.43,2024-12-01,1221,N,VIIRS,l,2.0NRT,302.68,4.92,D
4.56159,21.48303,335.51,0.47,0.48,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.44,3.51,D
4.56251,20.64853,330.53,0.41,0.45,2024-12-01,1221,N,VIIRS,l,2.0NRT,301.82,2.34,D
4.56484,19.35466,336.55,0.52,0.41,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.89,5.92,D
4.56515,22.2699,332.15,0.53,0.5,2024-12-01,1221,N,VIIRS,n,2.0NRT,298.85,5.58,D
4.56665,21.45649,330.17,0.47,0.48,2024-12-01,1221,N,VIIRS,l,2.0NRT,300.71,3.09,D
4.56867,19.3541,343.79,0.52,0.41,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.84,5.92,D
4.56907,16.63606,330.04,0.4,0.37,2024-12-01,1221,N,VIIRS,l,2.0NRT,305,4.13,D
4.56911,17.84026,333.97,0.44,0.38,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.32,6.68,D
4.56961,16.63967,339.82,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.99,4.13,D
4.57007,18.11414,335.31,0.45,0.39,2024-12-01,1221,N,VIIRS,l,2.0NRT,306.97,3.91,D
4.57067,18.11819,332.78,0.45,0.39,2024-12-01,1221,N,VIIRS,l,2.0NRT,306.58,5.31,D
4.57072,15.63502,341.12,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.62,3.88,D
4.57264,16.86871,332.53,0.41,0.37,2024-12-01,1221,N,VIIRS,l,2.0NRT,302.92,4.81,D
4.57317,19.30579,347.65,0.52,0.41,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.23,4.98,D
4.57371,22.14064,346.53,0.52,0.5,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.3,12.61,D
4.57399,22.13783,341.98,0.52,0.5,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.22,10.79,D
4.57431,17.10972,333.12,0.41,0.37,2024-12-01,1221,N,VIIRS,l,2.0NRT,306.66,3.05,D
4.57439,20.96074,341.69,0.43,0.46,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.84,5,D
4.57523,16.81613,341.97,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.06,3.5,D
4.57566,15.3368,338.42,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.64,5.85,D
4.57578,16.81979,336.58,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.57,4.91,D
4.57578,23.77296,337.34,0.34,0.56,2024-12-01,1221,N,VIIRS,n,2.0NRT,296.76,3.42,D
4.57699,19.30524,331.98,0.52,0.41,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.19,4.98,D
4.57722,22.78959,336.94,0.58,0.52,2024-12-01,1221,N,VIIRS,n,2.0NRT,298.74,6.73,D
4.57815,16.3537,334.6,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.52,3.24,D
4.57861,15.75442,338.01,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.12,4.11,D
4.57863,16.81564,332.24,0.4,0.37,2024-12-01,1221,N,VIIRS,l,2.0NRT,302.91,3.5,D
4.57881,19.82842,337.18,0.55,0.43,2024-12-01,1221,N,VIIRS,n,2.0NRT,308.82,43.27,D
4.57954,19.83347,341.11,0.55,0.43,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.37,12.39,D
4.58008,17.03645,347.32,0.41,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.91,6.77,D
4.58011,18.05892,334.13,0.45,0.39,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.85,3.23,D
4.58049,15.61549,334.5,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.27,2.51,D
4.58063,17.04015,342.79,0.41,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.67,6.77,D
4.58118,17.04386,330.34,0.41,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.78,2.51,D
4.5813,16.31638,336.33,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.12,3.37,D
4.58182,16.31991,342.24,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.63,4.68,D
4.58194,15.75392,335.67,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.63,4.11,D
4.58273,21.78211,333.9,0.49,0.49,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.47,4.56,D
4.58396,21.72774,337.36,0.49,0.48,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.99,5.01,D
4.58416,16.46159,338.23,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.41,3.57,D
4.58434,15.61846,346.72,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.02,6.14,D
4.5846,17.04335,335.51,0.41,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.37,2.51,D
4.58528,17.02431,330.2,0.41,0.37,2024-12-01,1221,N,VIIRS,l,2.0NRT,303.69,3.23,D
4.58636,20.98312,342.77,0.44,0.46,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.82,8.27,D
4.58712,20.95885,332.23,0.43,0.46,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.63,4.42,D
4.58722,21.78144,333.33,0.49,0.49,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.01,4.56,D
4.58788,21.78593,346.63,0.49,0.49,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.11,4.56,D
4.58876,15.35603,336.54,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.6,5.31,D
4.58972,21.12526,332.62,0.44,0.46,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.68,2.88,D
4.59091,22.25163,341.38,0.53,0.5,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.04,15.73,D
4.59137,20.95824,343.44,0.43,0.46,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.28,4.42,D
4.59145,21.04737,340.61,0.44,0.46,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.01,3.78,D
4.59187,15.57835,334.42,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,304,2.72,D
4.59208,15.35553,346.98,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.43,8.93,D
4.59223,21.72185,367,0.49,0.48,2024-12-01,1221,N,VIIRS,h,2.0NRT,302.55,12.82,D
4.59227,16.90703,336.2,0.41,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.39,4.66,D
4.59443,22.25422,345.17,0.53,0.5,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.96,8.53,D
4.59632,21.05079,340.34,0.44,0.46,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.26,6.6,D
4.59646,16.441,345.37,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,306.24,7.71,D
4.59652,24.02557,340.61,0.35,0.57,2024-12-01,1221,N,VIIRS,n,2.0NRT,296.55,3.47,D
4.59756,25.85199,331.12,0.47,0.64,2024-12-01,1221,N,VIIRS,n,2.0NRT,296.71,3.87,D
4.59807,22.42904,335.48,0.54,0.51,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.2,10.14,D
4.59913,16.32089,333.53,0.39,0.36,2024-12-01,1221,N,VIIRS,l,2.0NRT,305.6,4.73,D
4.60028,22.43199,343.84,0.54,0.51,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.94,7.83,D
4.60086,16.89455,339.72,0.41,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,307.92,2.55,D
4.60177,24.02486,337.26,0.35,0.57,2024-12-01,1221,N,VIIRS,n,2.0NRT,296.09,3.47,D
4.60266,16.43644,333.58,0.4,0.37,2024-12-01,1221,N,VIIRS,l,2.0NRT,304.41,2.03,D
4.60311,15.29387,340.31,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.91,7.81,D
4.60311,24.49342,367,0.38,0.58,2024-12-01,1221,N,VIIRS,h,2.0NRT,297.53,11.81,D
4.60319,16.44,344.97,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,306.4,6.67,D
4.60359,24.49684,367,0.38,0.58,2024-12-01,1221,N,VIIRS,h,2.0NRT,298.57,19.6,D
4.60426,16.89403,339.38,0.41,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,306.95,2.55,D
4.60431,23.16011,329.96,0.61,0.53,2024-12-01,1221,N,VIIRS,n,2.0NRT,297.03,5.42,D
4.60476,18.34826,332.01,0.46,0.39,2024-12-01,1221,N,VIIRS,l,2.0NRT,305.39,4.45,D
4.60585,17.11581,338.01,0.41,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.15,2.69,D
4.60768,20.11352,344.92,0.38,0.44,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.05,7.56,D
4.60777,21.95415,330.96,0.51,0.49,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.59,3.19,D
4.60806,24.48929,352.19,0.38,0.58,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.78,21.25,D
4.60817,20.11698,332.66,0.38,0.44,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.95,7.56,D
4.60838,18.34775,345.66,0.46,0.39,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.81,8.56,D
4.60854,24.49267,367,0.38,0.58,2024-12-01,1221,N,VIIRS,h,2.0NRT,301.39,21.25,D
4.60901,24.49605,337.1,0.38,0.58,2024-12-01,1221,N,VIIRS,n,2.0NRT,298.06,14.18,D
4.60993,16.439,331.16,0.4,0.37,2024-12-01,1221,N,VIIRS,l,2.0NRT,303.57,4.26,D
4.61073,22.64771,332.85,0.56,0.52,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.32,5.75,D
4.61143,21.33531,331.79,0.46,0.47,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.24,1.64,D
4.61171,20.11304,343.63,0.38,0.44,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.57,8.75,D
4.61321,24.02976,329.51,0.35,0.57,2024-12-01,1221,N,VIIRS,n,2.0NRT,296.34,2.37,D
4.61551,22.64707,344.07,0.56,0.52,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.83,5.75,D
4.61574,17.62125,346.75,0.43,0.38,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.1,6.56,D
4.6158,21.33475,336.04,0.46,0.47,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.35,6.35,D
4.61606,18.12814,351.14,0.45,0.39,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.16,8.44,D
4.61616,20.97892,337.62,0.44,0.46,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.38,3.52,D
4.61632,17.62512,348.44,0.43,0.38,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.56,7.74,D
4.61653,21.70078,341.03,0.49,0.48,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.33,4.3,D
4.61668,16.50731,334.35,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.53,3.75,D
4.61673,14.91636,331.14,0.38,0.36,2024-12-01,1221,N,VIIRS,l,2.0NRT,304.33,1.57,D
4.61721,16.51089,352.14,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.36,9.46,D
4.61947,20.9785,340.29,0.44,0.46,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.55,3.24,D
4.6204,17.62849,344.41,0.43,0.38,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.12,7.74,D
4.62072,15.43252,333.53,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.95,3.2,D
4.62075,15.2311,337.35,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.11,3.09,D
4.62098,17.63237,353.09,0.43,0.38,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.84,11.68,D
4.62116,18.21091,330.65,0.45,0.39,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.72,2.54,D
4.62127,15.23456,342.45,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.06,3.09,D
4.62131,16.89153,346.01,0.41,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,307.63,5.7,D
4.62279,20.99419,337.04,0.44,0.46,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.26,4.98,D
4.62342,16.5063,334.04,0.4,0.37,2024-12-01,1221,N,VIIRS,l,2.0NRT,304.61,4.85,D
4.62457,15.43548,333.34,0.38,0.36,2024-12-01,1221,N,VIIRS,l,2.0NRT,304.24,3.12,D
4.62543,20.98984,344.85,0.44,0.46,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.58,4.37,D
4.62599,20.99379,331.75,0.44,0.46,2024-12-01,1221,N,VIIRS,l,2.0NRT,302.42,4.37,D
4.62609,18.09764,333.78,0.45,0.39,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.57,5.09,D
4.62669,15.24788,345.34,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.09,2.28,D
4.62737,16.57901,332.68,0.4,0.37,2024-12-01,1221,N,VIIRS,l,2.0NRT,302.95,2.47,D
4.63,19.14416,340.86,0.51,0.41,2024-12-01,1221,N,VIIRS,n,2.0NRT,311.39,31.72,D
4.6306,18.13893,333.61,0.45,0.39,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.1,4.12,D
4.63138,16.79673,333.1,0.4,0.37,2024-12-01,1221,N,VIIRS,l,2.0NRT,303.52,3.65,D
4.63156,20.64523,341.89,0.42,0.45,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.05,6.26,D
4.63169,16.37772,334.38,0.39,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.86,4.15,D
4.63172,15.37077,343.37,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.43,3.99,D
4.63192,16.80035,343.07,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,306.29,3.65,D
4.63224,18.13828,340.24,0.45,0.39,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.96,4.84,D
4.63322,17.64244,341.61,0.43,0.38,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.31,11.28,D
4.63378,19.14355,348.62,0.51,0.41,2024-12-01,1221,N,VIIRS,n,2.0NRT,306.93,18.26,D
4.6338,17.64631,332.66,0.43,0.38,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.37,6.63,D
4.63467,15.23534,331.75,0.38,0.36,2024-12-01,1221,N,VIIRS,l,2.0NRT,302.96,1.85,D
4.63513,19.15269,330.29,0.51,0.41,2024-12-01,1221,N,VIIRS,l,2.0NRT,302.83,3.33,D
4.63595,23.24151,329.55,0.62,0.54,2024-12-01,1221,N,VIIRS,n,2.0NRT,297.11,4.38,D
4.63818,16.32952,337.71,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.51,2.31,D
4.63854,20.24229,332.52,0.39,0.44,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.94,3.47,D
4.63891,19.15207,333.93,0.51,0.41,2024-12-01,1221,N,VIIRS,l,2.0NRT,305.85,3.33,D
4.63945,19.26055,333.34,0.51,0.41,2024-12-01,1221,N,VIIRS,l,2.0NRT,303.46,2.94,D
4.63998,16.89984,349.59,0.41,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,308.69,8.77,D
4.64053,16.90348,349.99,0.41,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.66,8.77,D
4.64107,16.90713,335.55,0.41,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.34,2.78,D
4.64197,24.61202,330.4,0.38,0.59,2024-12-01,1221,N,VIIRS,n,2.0NRT,295.85,2.5,D
4.64327,19.26005,336.28,0.51,0.41,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.2,5.02,D
4.64339,16.89933,340.69,0.41,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.56,2.98,D
4.64381,15.65215,337.17,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.09,2.99,D
4.64393,16.90297,333.92,0.41,0.37,2024-12-01,1221,N,VIIRS,l,2.0NRT,304.04,2.98,D
4.64424,18.7692,334.1,0.48,0.4,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.7,3.38,D
4.64497,16.39748,330.07,0.39,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.05,1.67,D
4.64937,15.33203,336.81,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.32,2.06,D
4.65042,15.51644,344.8,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.92,3.74,D
4.65072,16.08261,349.35,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.96,8.04,D
4.65095,15.51991,331.39,0.38,0.36,2024-12-01,1221,N,VIIRS,l,2.0NRT,305.1,3.74,D
4.65131,15.54465,347.11,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,308.02,9.01,D
4.65131,16.90564,334,0.41,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.7,2.4,D
4.65147,20.92928,341.57,0.43,0.46,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.18,8.86,D
4.65182,19.39775,335.03,0.52,0.42,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.95,4.35,D
4.65186,16.3747,337.58,0.39,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.63,4.37,D
4.65199,15.34931,334.18,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.73,4.88,D
4.65214,15.1267,334.46,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.23,3.13,D
4.65251,22.49534,340.45,0.55,0.51,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.15,5.16,D
4.65267,15.26445,348.12,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.74,7.01,D
4.65279,18.52152,343.89,0.47,0.4,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.58,13.59,D
4.65291,15.75731,334.25,0.39,0.36,2024-12-01,1221,N,VIIRS,l,2.0NRT,305.29,4.56,D
4.65322,22.39931,337.47,0.54,0.51,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.9,4.23,D
4.65624,15.75681,344.3,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.91,4.56,D
4.65644,18.52097,337.13,0.47,0.4,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.42,4.33,D
4.65693,16.7777,335.26,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.55,5.27,D
4.65796,22.49972,341.18,0.55,0.51,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.8,9.87,D
4.65812,21.0054,330.3,0.44,0.46,2024-12-01,1221,N,VIIRS,l,2.0NRT,303.06,3.24,D
4.65911,22.47401,341.48,0.55,0.51,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.53,4.06,D
4.65924,20.60276,334.06,0.41,0.45,2024-12-01,1221,N,VIIRS,n,2.0NRT,301.43,4.04,D
4.6598,20.60648,342.6,0.41,0.45,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.28,7.45,D
4.662,20.97204,337.02,0.44,0.46,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.95,3.32,D
4.66228,16.48966,336.23,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.71,3.94,D
4.66338,16.09864,331.29,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.37,2.09,D
4.66442,19.32392,333.42,0.52,0.41,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.35,25.08,D
4.66455,15.23083,334.31,0.38,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.44,4.38,D
4.66462,15.61,332.95,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.31,1.95,D
4.66499,15.83731,339.44,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,305.26,1.95,D
4.66511,19.32857,346.68,0.52,0.41,2024-12-01,1221,N,VIIRS,n,2.0NRT,315.84,86.93,D
4.66514,15.61347,330.79,0.39,0.36,2024-12-01,1221,N,VIIRS,l,2.0NRT,304.13,3.9,D
4.66657,16.77249,347.87,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,303.72,5.03,D
4.66664,20.7098,332.59,0.42,0.45,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.62,3.66,D
4.66893,19.32797,338.02,0.52,0.41,2024-12-01,1221,N,VIIRS,n,2.0NRT,307.77,30.74,D
4.66963,19.33265,353.05,0.52,0.41,2024-12-01,1221,N,VIIRS,n,2.0NRT,310.95,30.74,D
4.66965,24.08925,328.1,0.35,0.57,2024-12-01,1221,N,VIIRS,n,2.0NRT,295.57,1.89,D
4.66968,16.81678,336.26,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,306.67,2.33,D
4.67009,16.49577,334.24,0.4,0.37,2024-12-01,1221,N,VIIRS,n,2.0NRT,302.99,2.23,D
4.67011,24.09251,337.91,0.35,0.57,2024-12-01,1221,N,VIIRS,n,2.0NRT,298.32,4.3,D
4.67025,16.07608,334.17,0.39,0.36,2024-12-01,1221,N,VIIRS,n,2.0NRT,304.35,4.34,D
4.67109,20.82702,333.05,0.43,0.46,2024-12-01,1221,N,VIIRS,n,2.0NRT,300.66,2.09,D
4.67204,20.86275,330.39,0.43,0.46,2024-12-01,1221,N,VIIRS,n,2.0NRT,299.67,2.9,D
